"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Minkowski3.perceptual","N_known.perceptual","Percent_known.perceptual"
"EVOCATIVE",2.133,0.8,0.8,2.2,0.8,2.6,1.922,1.32,1.373,2.366,1.424,2.165,2.6,0.193,"Visual",3.405,15,0.882
"EVOKE",2.444,0.111,0.444,2.333,0.111,2.056,1.886,0.471,1.247,2.223,0.471,1.984,2.444,0.311,"Auditory",3.305,18,0.9
"EVOKER",2.462,0.769,0.615,1.615,0.692,2.846,2.145,1.481,1.193,1.758,1.548,1.819,2.846,0.248,"Visual",3.509,13,0.765
"EVOLUTION",0.941,0.059,0.176,0.235,0.059,2.824,1.435,0.243,0.529,0.562,0.243,2.099,2.824,0.644,"Visual",2.859,17,1
"EVOLUTIONAL",0.889,0.444,0.556,1,0.444,2.667,1.491,1.338,1.381,1.847,1.338,2,2.667,0.37,"Visual",2.759,18,1
"EVOLUTIONALLY",0.812,0.375,0.812,1.062,0.5,2.75,1.601,1.258,1.642,1.731,1.317,2.082,2.75,0.376,"Visual",2.854,16,0.941
"EVOLUTIONARY",1.056,0,0.167,0.556,0,2.611,1.83,0,0.707,1.338,0,1.975,2.611,0.595,"Visual",2.676,18,1
"EVOLUTIONISM",1.111,0.056,0.333,0.389,0.167,2.722,1.491,0.236,1.188,0.916,0.514,1.873,2.722,0.558,"Visual",2.787,18,0.947
"EVOLUTIONIST",2.105,0.211,0.316,0.211,0.211,1.895,2.258,0.918,0.946,0.918,0.918,2.283,2.105,0.383,"Auditory",2.53,19,1
"EVOLVABLE",0.25,0.125,0.75,0.938,0,1.812,0.775,0.342,1.39,1.237,0,1.974,1.812,0.468,"Visual",1.933,16,0.8
"EVOLVE",1.389,0.111,0.444,1.056,0.111,2.5,1.754,0.323,0.984,1.589,0.323,1.855,2.5,0.426,"Visual",2.695,18,0.947
"EVOLVEMENT",1.938,0.125,1.125,1.5,0.188,3.938,2.112,0.342,1.857,1.673,0.403,1.692,3.938,0.433,"Visual",4.182,16,0.941
"EX",1.667,0.133,0.467,0.933,0.667,2.267,1.799,0.516,1.125,1.387,1.234,1.71,2.267,0.348,"Visual",2.596,15,0.882
"EXACERBATE",1.923,0,0.154,2,0,2.231,1.656,0,0.555,2.041,0,1.878,2.231,0.354,"Visual",2.971,13,0.867
"EXACERBATION",2.13,0.261,0.826,2.913,0.478,1.565,1.961,0.752,1.749,1.952,1.31,1.973,2.913,0.324,"Interoceptive",3.389,23,0.697
"EXACT",1.55,0.9,1.85,1.5,0.6,3.75,1.986,1.683,2.084,2.013,1.429,1.743,3.75,0.31,"Visual",4.064,20,1
"EXACTABLE",1.077,0.231,0.615,0.231,0.231,1.385,1.498,0.832,1.557,0.832,0.832,1.71,1.385,0.306,"Visual",1.61,13,0.722
"EXACTING",2.231,0.385,0.769,0.769,0.231,3.154,1.878,0.961,1.235,1.363,0.832,1.951,3.154,0.388,"Visual",3.516,13,0.929
"EXACTITUDE",1.706,0.235,0.588,0.412,0.294,2.647,1.532,0.562,0.939,1.228,0.772,1.73,2.647,0.41,"Visual",2.877,17,0.5
"EXACTLY",1.947,0.632,1,0.474,0.737,2.368,1.929,1.165,1.106,1.124,1.447,1.978,2.368,0.265,"Visual",2.82,19,1
"EXACTNESS",0.895,0.263,0.737,0.632,0.053,2.842,1.243,0.653,1.447,1.065,0.229,2.007,2.842,0.515,"Visual",2.898,19,1
"EXAGGERATE",3.667,0.056,0.167,0.667,0.111,1.944,1.572,0.236,0.514,1.029,0.323,1.552,3.667,0.546,"Auditory",3.847,18,0.9
"EXAGGERATED",2.737,0,0.211,1,0,2.053,1.881,0,0.713,1.374,0,1.9,2.737,0.456,"Auditory",3.113,19,1
"EXAGGERATEDLY",3.105,0.105,0.211,1.474,0.158,2.474,2.105,0.315,0.535,1.954,0.501,1.806,3.105,0.399,"Auditory",3.642,19,1
"EXAGGERATING",3.556,0.111,0.278,1.611,0.167,2.111,1.617,0.323,0.575,1.685,0.383,1.641,3.556,0.44,"Auditory",3.883,18,1
"EXAGGERATINGLY",3.412,0.118,0.412,0.941,0.176,2.765,1.805,0.485,1.176,1.6,0.728,1.855,3.412,0.421,"Auditory",3.953,17,1
"EXAGGERATION",3.438,0.062,0.188,1.5,0.188,2.375,1.861,0.25,0.544,1.862,0.544,2.029,3.438,0.435,"Auditory",3.858,16,1
"EXAGGERATOR",3.75,0,0,0.438,0,1.812,1.612,0,0,1.209,0,1.721,3.75,0.625,"Auditory",3.888,16,1
"EXAGGERATORY",3.526,0.105,0.211,0.474,0.105,1.737,1.712,0.315,0.535,1.073,0.315,1.522,3.526,0.556,"Auditory",3.664,19,0.95
"EXALT",1.765,0,0,0.765,0,1.941,1.821,0,0,1.348,0,1.919,1.941,0.434,"Visual",2.367,17,0.895
"EXALTATION",1.938,0.438,0.375,2.062,0.438,2.125,2.235,1.315,1.258,2.351,1.315,2.217,2.125,0.237,"Visual",2.957,16,0.842
"EXALTED",1.579,0,0.105,1.579,0,2.053,1.71,0,0.315,1.865,0,1.84,2.053,0.386,"Visual",2.547,19,1
"EXALTEDLY",2.714,0.571,0.786,1.643,0.571,2.571,1.899,1.505,1.626,1.985,1.505,2.138,2.714,0.242,"Auditory",3.484,14,0.737
"EXALTEDNESS",0.9,0.2,0.2,1.45,0.25,1.3,1.41,0.894,0.894,1.82,1.118,1.625,1.45,0.291,"Interoceptive",1.818,20,0.588
"EXAM",1.176,0,1.588,1,0.059,4.235,1.51,0,2.093,1.768,0.243,1.348,4.235,0.526,"Visual",4.355,17,1
"EXAMINABLE",2.548,1.613,2.806,1.645,1.742,3.645,2.014,2.092,2.024,2.09,1.983,1.799,3.645,0.145,"Visual",4.657,31,0.939
"EXAMINATION",1.941,0.412,2.235,1.059,0.588,3.882,2.015,1.004,2.107,1.6,1.064,1.219,3.882,0.343,"Visual",4.281,17,0.895
"EXAMINE",1.7,0.8,2.65,0.6,1.55,3.55,2.003,1.735,2.007,1.501,2.064,1.701,3.55,0.272,"Visual",4.174,20,1
"EXAMINEE",2.25,0.25,1.375,0.812,0.25,3.688,1.844,0.683,1.928,1.223,0.683,1.74,3.688,0.399,"Visual",4.015,16,0.941
"EXAMINER",2.316,0,1,0.368,0.053,3.789,1.668,0,1.291,1.116,0.229,1.751,3.789,0.503,"Visual",4.079,19,1
"EXAMINING",0.765,0.412,1.471,0.588,0.471,4.059,1.393,1.228,1.625,1.417,1.231,1.478,4.059,0.47,"Visual",4.138,17,1
"EXAMPLE",2.556,0.222,1,0.111,0.167,3.278,1.917,0.548,1.455,0.323,0.514,2.024,3.278,0.432,"Visual",3.754,18,1
"EXASPERATE",2,0,0.471,2.471,0.059,2,1.658,0,1.179,1.807,0.243,1.837,2.471,0.353,"Interoceptive",3.148,17,0.85
"EXASPERATED",1.722,0.056,0.167,2.5,0.056,1.5,2.024,0.236,0.383,1.886,0.236,1.823,2.5,0.407,"Interoceptive",2.889,18,0.947
"EXASPERATEDLY",2.917,0,0.333,1.667,0,2.833,1.73,0,0.651,1.875,0,2.038,2.917,0.376,"Auditory",3.738,12,0.632
"EXASPERATING",2.375,0.188,0.438,3.125,0.375,2.5,1.455,0.544,1.209,2.094,1.088,1.461,3.125,0.326,"Interoceptive",3.908,16,0.8
"EXASPERATINGLY",2.286,0.214,0.214,2.071,0.143,2.143,1.899,0.579,0.579,1.979,0.535,1.657,2.286,0.303,"Auditory",3.131,14,0.778
"EXASPERATION",2.857,0,0.071,3.643,0.071,2.714,2.143,0,0.267,2.023,0.267,1.858,3.643,0.389,"Interoceptive",4.509,14,0.875
"EXCAVATE",1.417,0,1.417,0.139,0.139,3.278,1.763,0,1.795,0.543,0.543,1.876,3.278,0.513,"Visual",3.446,36,1
"EXCAVATION",2.562,0.312,2.5,0.375,0.438,4,1.999,1.25,2.129,1.258,1.263,1.414,4,0.362,"Visual",4.589,16,1
"EXCAVATOR",2.188,0.125,1.625,0.438,0.562,3.531,1.857,0.421,1.845,1.105,1.134,1.9,3.531,0.402,"Visual",3.894,32,0.914
"EXCEED",2,0.087,0.391,1.478,0.043,3.261,2.045,0.288,0.891,1.806,0.209,1.888,3.261,0.443,"Visual",3.582,23,1
"EXCEEDING",1.667,0.056,0.278,0.722,0.056,2.722,1.782,0.236,0.826,1.406,0.236,1.904,2.722,0.485,"Visual",2.932,18,0.857
"EXCEEDINGLY",0.952,0.286,0.524,1.429,0.095,1.905,1.532,0.902,1.123,1.832,0.301,1.814,1.905,0.349,"Visual",2.214,21,0.955
"EXCEL",1.938,0.125,0.25,1.25,0,2.812,1.526,0.5,0.775,1.693,0,1.721,2.812,0.441,"Visual",3.158,16,0.941
"EXCELLENCE",1.278,0.167,0.111,2.611,0.167,2.778,1.638,0.707,0.471,1.883,0.707,1.555,2.778,0.375,"Visual",3.458,18,1
"EXCELLENCY",1.938,0.375,0.875,1.188,0.562,3.062,1.982,1.258,1.893,1.94,1.413,2.112,3.062,0.336,"Visual",3.379,16,1
"EXCELLENT",2,1.611,1.778,1.944,1.611,3.333,1.97,2.118,2.157,1.893,2.118,1.847,3.333,0.14,"Visual",4.049,18,1
"EXCELLENTLY",2,0.9,0.8,2.05,0.75,2.6,1.947,1.334,1.322,1.905,1.372,1.847,2.6,0.203,"Visual",3.297,20,1
"EXCENTRICITY",3.467,0.067,0.4,0.6,0.4,4.133,1.922,0.258,0.828,1.404,0.91,1.06,4.133,0.449,"Visual",4.829,15,0.833
"EXCEPT",1.765,0.353,0.647,0.824,0.294,2.353,1.751,1.222,1.367,1.629,1.213,2.029,2.353,0.33,"Visual",2.688,17,0.944
"EXCEPTING",1.2,0.05,0.1,1.1,0,1.6,1.704,0.224,0.447,1.619,0,1.698,1.6,0.395,"Visual",1.927,20,1
"EXCEPTION",1.381,0.381,0.524,0.81,0.571,1.619,1.687,1.244,1.401,1.601,1.469,1.857,1.619,0.234,"Visual",1.983,21,1
"EXCEPTIONABLE",1.867,0.6,0.333,0.933,0.333,2.467,1.959,0.986,0.9,1.71,0.617,1.959,2.467,0.327,"Visual",2.828,15,0.938
"EXCEPTIONAL",2,1,0.824,1.059,0.824,2.941,1.696,1.62,1.425,1.6,1.334,1.784,2.941,0.245,"Visual",3.325,17,1
"EXCEPTIONALITY",2.4,1.067,0.6,2.267,0.933,3.133,2.028,1.624,1.242,2.154,1.534,1.885,3.133,0.244,"Visual",3.881,15,0.882
"EXCEPTIONALLY",1.684,0.421,0.526,1.105,0.211,1.737,1.827,0.961,1.124,1.792,0.535,1.881,1.737,0.269,"Visual",2.263,19,1
"EXCEPTIONALNESS",1.125,0.375,0.625,2.312,0.438,1.812,1.784,1.258,1.455,1.957,1.263,1.905,2.312,0.29,"Interoceptive",2.72,16,0.941
"EXCERPT",2.579,0,0.105,0.105,0,3,1.835,0,0.459,0.459,0,2.055,3,0.518,"Visual",3.534,19,1
"EXCESS",1.562,1,1.375,1.312,0.688,3.375,1.504,1.265,1.36,1.852,1.014,2.062,3.375,0.289,"Visual",3.645,16,1
"EXCESSIVE",1.688,0.312,0.812,1.5,0.5,3.25,1.852,0.793,1.328,1.897,1.095,1.844,3.25,0.364,"Visual",3.509,16,1
"EXCESSIVELY",1.95,0.55,0.55,1.05,0.35,3.25,1.791,1.05,1.05,1.468,0.933,1.713,3.25,0.377,"Visual",3.511,20,1
"EXCESSIVENESS",1.545,0.727,0.591,1.227,0.455,2.545,1.738,1.42,1.182,1.875,1.335,1.738,2.545,0.295,"Visual",2.832,22,1
"EXCHANGE",2.5,0,0.889,0,0.056,3.944,1.654,0,1.183,0,0.236,0.938,3.944,0.534,"Visual",4.267,18,1
"EXCHANGE RATE",0.444,0,0.056,0,0,2.833,1.199,0,0.236,0,0,1.886,2.833,0.85,"Visual",2.837,18,1
"EXCHANGEABILITY",0.765,0.176,0.235,0.118,0.176,2.059,1.348,0.728,0.752,0.332,0.728,2.164,2.059,0.55,"Visual",2.095,17,0.895
"EXCHANGEABLE",2,0,1,0.647,0,2.882,1.871,0,1.732,1.539,0,1.691,2.882,0.441,"Visual",3.215,17,1
"EXCHANGER",1.722,0.222,1.056,0.611,0.278,3.111,1.809,0.647,1.552,1.461,0.958,1.745,3.111,0.413,"Visual",3.322,18,0.947
"EXCISE",1.364,0,0.818,1.364,0.182,3.091,1.629,0,1.471,2.063,0.603,1.578,3.091,0.453,"Visual",3.276,11,0.786
"EXCITABILITY",1.588,0,0.176,2.118,0.059,1.353,1.583,0,0.393,1.965,0.243,1.579,2.118,0.4,"Interoceptive",2.519,17,1
"EXCITABLE",2.789,0.053,0.526,2.789,0.053,3,1.813,0.229,0.905,1.96,0.229,2.082,3,0.32,"Visual",4.132,19,1
"EXCITABLENESS",2.579,0.263,0.368,3.158,0.263,3.474,1.71,0.806,1.165,2.089,0.806,1.467,3.474,0.318,"Visual",4.492,19,1
"EXCITATION",2.75,0.688,1.438,3.875,0.938,3.062,1.983,1.25,1.861,1.784,1.611,1.879,3.875,0.25,"Interoceptive",4.818,16,0.889
"EXCITE",2.375,0.875,1.312,3.5,0.875,2.688,1.996,1.5,1.815,1.673,1.544,1.778,3.5,0.226,"Interoceptive",4.296,16,1
"EXCITED",2.722,0.722,1.556,4.333,0.889,3.333,1.965,1.487,1.917,0.97,1.641,1.645,4.333,0.266,"Interoceptive",5.234,18,1
"EXCITEDLY",2,0,0.176,2.706,0,2.059,1.732,0,0.728,2.285,0,1.713,2.706,0.39,"Interoceptive",3.318,17,1
"EXCITEMENT",3.684,0.526,1.211,4.526,0.684,4.105,1.765,0.841,1.653,0.772,1.376,1.487,4.526,0.271,"Interoceptive",5.983,19,1
"EXCITING",2.619,0.524,0.571,3.619,0.524,3,1.596,1.289,1.248,1.987,1.209,1.549,3.619,0.285,"Interoceptive",4.528,21,1
"EXCITINGLY",2.381,0.381,0.762,3.286,0.571,2.905,1.83,1.161,1.375,2.028,1.326,1.758,3.286,0.282,"Interoceptive",4.201,21,1
"EXCLAIM",4.2,0.25,0.45,1.35,0.4,1.65,1.322,0.716,1.146,1.785,1.231,1.899,4.2,0.476,"Auditory",4.331,20,1
"EXCLAIMER",3.611,0.278,1.111,0.889,0.278,2.556,1.944,1.179,1.967,1.779,1.179,2.093,3.611,0.382,"Auditory",4.039,18,1
"EXCLAIMING",4.278,0,0.167,0.889,0.056,1.333,1.406,0,0.383,1.323,0.236,1.414,4.278,0.636,"Auditory",4.333,18,1
"EXCLAMATION",4.158,0.263,0.211,0.474,0.263,1.789,1.5,1.147,0.713,1.307,1.147,1.751,4.158,0.551,"Auditory",4.268,19,1
"EXCLAMATION MARK",0.25,0,0.2,0.25,0.25,4.2,0.639,0,0.616,0.716,0.786,1.399,4.2,0.816,"Visual",4.201,20,1
"EXCLAMATORY",3.81,0.476,0.524,0.905,0.381,2,1.365,1.25,1.365,1.513,1.203,1.761,3.81,0.424,"Auditory",4.007,21,0.955
"EXCLUDABLE",1.765,0.706,0.882,1.294,0.588,2.647,1.888,1.687,1.764,1.863,1.661,1.902,2.647,0.261,"Visual",3.017,17,0.895
"EXCLUDE",1.765,0,0,1,0,2.588,1.602,0,0,1.541,0,2.093,2.588,0.484,"Visual",2.878,17,1
"EXCLUDER",1.5,0.071,0.143,1.071,0.071,1.929,1.912,0.267,0.535,1.685,0.267,2.056,1.929,0.388,"Visual",2.275,14,0.824
"EXCLUDING",1.789,0.211,0.263,0.684,0.211,3.053,1.988,0.713,0.806,1.455,0.631,1.957,3.053,0.458,"Visual",3.256,19,1
"EXCLUSION",1.533,0,0,2.133,0,3.067,1.922,0,0,2.066,0,1.792,3.067,0.455,"Visual",3.48,15,1
"EXCLUSIONARY",2,0,0.062,1.562,0.125,2.125,1.932,0,0.25,1.75,0.5,1.628,2.125,0.362,"Visual",2.777,16,1
"EXCLUSIONIST",1.471,0.059,0.235,1.059,0.118,2.059,1.375,0.243,0.97,1.435,0.485,1.56,2.059,0.4,"Visual",2.358,17,0.81
"EXCLUSIVE",1.947,0.474,0.368,0.526,0.263,2.842,1.84,1.172,0.895,1.349,0.806,1.951,2.842,0.402,"Visual",3.13,19,1
"EXCLUSIVELY",2.389,0.333,0.556,0.889,0.389,2.444,1.539,0.84,0.922,1.323,0.979,1.617,2.444,0.302,"Visual",3.08,18,1
"EXCLUSIVENESS",1.278,0.556,0.389,1.444,0.278,2.056,1.965,1.464,1.195,2.007,1.179,2.261,2.056,0.296,"Visual",2.412,18,0.947
"EXCLUSIVITY",1.086,0.314,0.429,1.229,0.257,2.457,1.463,0.9,1.037,1.75,0.741,1.93,2.457,0.381,"Visual",2.625,35,0.972
"EXCOMMUNICABLE",0.938,0,0,0.938,0,1.375,1.769,0,0,1.569,0,1.893,1.375,0.423,"Visual",1.619,16,0.842
"EXCOMMUNICATE",2.933,0.133,0.267,0.533,0.2,2.533,1.907,0.516,0.704,1.407,0.775,2.031,2.933,0.424,"Auditory",3.467,15,1
"EXCOMMUNICATION",2.444,0.167,0.389,1.444,0.167,1.611,1.977,0.707,1.037,1.886,0.514,1.577,2.444,0.366,"Auditory",2.797,18,0.9
"EXCOMMUNICATOR",1.75,0,0.062,0.312,0,2.312,1.77,0,0.25,0.704,0,1.991,2.312,0.521,"Visual",2.609,16,0.889
"EXCREMENT",1,0.176,0.824,1.059,3.412,3.294,1.62,0.529,1.334,1.519,1.873,1.759,3.412,0.331,"Olfactory",4.276,17,1
"EXCRETE",1.2,0.067,1.8,2,1.133,4,1.656,0.258,1.935,2,1.807,1.512,4,0.386,"Visual",4.327,15,0.938
"EXCRETES",1.071,0.214,0.643,1.714,1.571,2.857,1.492,0.802,1.008,1.816,1.604,1.916,2.857,0.327,"Visual",3.232,14,0.778
"EXCRETION",1.4,0.467,2.133,2.933,2.4,3.067,1.639,1.246,1.727,2.12,1.844,1.907,3.067,0.21,"Visual",4.317,15,0.833
"EXCRETIVE",0.364,0,0.091,1,1,1.455,0.924,0,0.302,1.612,1.265,1.572,1.455,0.372,"Visual",1.724,11,0.688
"EXCRETORY",0.636,0.182,0.455,1.091,1.455,1.636,1.206,0.603,0.934,1.758,1.916,1.859,1.636,0.267,"Visual",2.089,11,0.688
"EXCRUCIATE",1.111,0,1.833,2.556,0.111,2,1.811,0,2.229,2.148,0.471,2.301,2.556,0.336,"Interoceptive",3.182,18,0.947
"EXCRUCIATING",2.375,0.375,2.062,4.438,0.188,2.562,1.708,0.806,2.081,0.814,0.403,1.825,4.438,0.354,"Interoceptive",5.019,16,0.941
"EXCRUCIATINGLY",1.111,0,1.778,4.333,0,1.944,1.605,0,1.896,1.283,0,2.014,4.333,0.473,"Interoceptive",4.574,18,0.947
"EXCURSION",1.625,0,0.5,0.5,0.062,2.812,1.746,0,1.265,1.317,0.25,2.167,2.812,0.511,"Visual",2.992,16,1
"EXCUSABLE",1.8,0.05,0.05,0.95,0.05,1.75,1.795,0.224,0.224,1.572,0.224,1.943,1.8,0.376,"Auditory",2.293,20,1
"EXCUSABLY",1,0.158,0.211,0.737,0.263,1.526,1.528,0.688,0.713,1.098,0.806,1.744,1.526,0.351,"Visual",1.709,19,0.95
"EXCUSATORY",2.692,0.385,0.615,1.385,0.385,2.154,1.932,0.961,1.193,1.557,1.121,2.035,2.692,0.303,"Auditory",3.192,13,0.684
"EXCUSE",2.65,0,0,0.65,0,0.8,2.159,0,0,1.565,0,1.399,2.65,0.646,"Auditory",2.687,20,1
"EXCUSER",2.25,0.25,0.3,0.85,0.25,1.5,1.888,0.786,0.733,1.348,0.786,1.235,2.25,0.37,"Auditory",2.49,20,0.909
"EXCUSING",2.5,0,0.188,0.438,0,1.312,1.789,0,0.75,1.094,0,1.815,2.5,0.563,"Auditory",2.62,16,1
"EXECUTABLE",1.4,0.133,0.733,0.467,0.2,2.4,1.765,0.516,1.486,1.302,0.775,1.993,2.4,0.425,"Visual",2.575,15,0.938
"EXECUTE",2.062,0.125,0.938,1.188,0.125,3.062,1.843,0.5,1.569,1.759,0.342,2.112,3.062,0.392,"Visual",3.42,16,0.941
"EXECUTED",2.238,0.381,1.381,1.19,0.667,3.381,1.513,1.244,1.83,1.75,1.592,1.83,3.381,0.325,"Visual",3.792,21,1
"EXECUTER",0.875,0,0.25,0.188,0,2.062,1.586,0,1,0.544,0,1.879,2.062,0.611,"Visual",2.115,16,0.889
"EXECUTION",1.95,0.05,0.7,0.9,0.2,3.3,1.669,0.224,1.418,1.553,0.523,2.003,3.3,0.458,"Visual",3.542,20,1
"EXECUTIONER",1.1,0,0.85,1,0.05,3.35,1.41,0,1.694,1.556,0.224,1.725,3.35,0.528,"Visual",3.435,20,1
"EXECUTIVE",2.133,0,0.733,0.533,0.133,2.867,1.922,0,1.486,1.246,0.352,1.995,2.867,0.448,"Visual",3.234,15,1
"EXECUTIVE DIRECTOR",3.062,0,0.562,0.188,0.25,4.188,1.843,0,1.153,0.403,0.775,1.167,4.188,0.508,"Visual",4.678,16,1
"EXECUTIVELY",2.286,0,0.357,0.786,0,2.643,2.016,0,1.082,1.369,0,1.985,2.643,0.435,"Visual",3.139,14,0.875
"EXECUTOR",1.412,0,0.529,0.471,0.059,2.471,1.873,0,1.505,1.281,0.243,2.065,2.471,0.5,"Visual",2.628,17,1
"EXEMPLARILY",1.643,0.571,0.286,1.357,0.429,2.929,1.823,1.016,0.611,1.906,0.938,1.492,2.929,0.366,"Visual",3.186,14,0.778
"EXEMPLARY",1.545,0.606,0.333,1.303,0.576,2.303,1.734,1.298,0.924,1.759,1.226,2.038,2.303,0.295,"Visual",2.648,33,0.943
"EXEMPLIFIER",2.5,0.167,0.417,0.25,0.167,2.75,1.931,0.577,0.996,0.866,0.577,1.658,2.75,0.413,"Visual",3.318,12,0.75
"EXEMPLIFY",1.6,0.2,0.2,1.55,0.15,2.3,1.698,0.696,0.616,1.849,0.671,1.809,2.3,0.358,"Visual",2.715,20,0.952
"EXEMPT",0.471,0.059,0.294,1.294,0.059,0.588,0.874,0.243,1.213,1.795,0.243,1.176,1.294,0.447,"Interoceptive",1.357,17,1
"EXEMPTION",1.211,0,0,0.789,0,1.526,1.512,0,0,1.512,0,1.775,1.526,0.433,"Visual",1.799,19,1
"EXERCISABLE",0.647,0.294,1.471,1.706,0.353,2.706,1.455,0.849,1.841,1.404,0.996,1.929,2.706,0.336,"Visual",3.047,17,0.944
"EXERCISE",1.368,0.053,1.368,3.105,0.737,3.895,1.707,0.229,1.606,1.792,1.368,1.56,3.895,0.365,"Visual",4.556,19,1
"EXERCISER",1.529,0,1.471,1.824,0.647,3.235,1.772,0,1.94,1.976,1.412,1.64,3.235,0.372,"Visual",3.608,17,0.895
"EXERT",0.824,0,1.353,2.882,0.235,2,1.334,0,1.693,1.764,0.752,1.969,2.882,0.395,"Interoceptive",3.271,17,1
"EXERTION",1.857,0.143,0.929,3.143,0.286,3,1.657,0.535,1.73,1.657,0.825,1.468,3.143,0.321,"Interoceptive",4.026,14,0.875
"EXES",1.588,0.353,0.706,1.588,1,2.118,1.77,1.222,1.359,1.734,1.581,2.147,2.118,0.24,"Visual",2.664,17,0.81
"EXFOLIATE",0.457,0,3.771,0.914,0.343,2.371,1.039,0,1.33,1.337,0.906,1.926,3.771,0.48,"Haptic",4.079,35,0.946
"EXFOLIATING",0.706,0.118,3.235,1,0.529,2.706,0.849,0.485,1.602,1.5,0.8,2.085,3.235,0.376,"Haptic",3.807,17,0.895
"EXFOLIATION",0.211,0.263,3.895,1.211,0.211,2.368,0.535,1.147,1.329,1.686,0.918,1.892,3.895,0.452,"Haptic",4.202,19,0.95
"EXHALABLE",1.684,0.211,0.368,2.368,1.158,1.579,1.668,0.713,0.761,1.95,1.675,1.644,2.368,0.293,"Interoceptive",2.869,19,0.95
"EXHALANT",1.467,0.667,1.133,1.533,1.933,2.133,1.407,0.976,1.457,1.727,1.831,1.767,2.133,0.165,"Visual",2.941,15,0.789
"EXHALATION",2.154,0.846,1.385,4.154,1.385,1.692,1.864,1.676,1.758,1.463,1.85,2.016,4.154,0.285,"Interoceptive",4.521,13,0.867
"EXHALE",2.368,0.421,1.895,3.842,1.053,1.526,1.892,1.17,1.969,1.344,1.615,1.307,3.842,0.308,"Interoceptive",4.337,19,1
"EXHAUST",1.722,0,0.278,0.944,2.944,3.056,1.873,0,0.575,1.434,1.862,1.697,3.056,0.342,"Visual",3.915,18,1
"EXHAUST PIPE",3.059,0.118,1.824,0.353,3.471,4.176,1.819,0.485,1.845,1.222,1.663,1.074,4.176,0.312,"Visual",5.306,17,1
"EXHAUSTED",0.368,0,0.368,4.895,0,1.105,1.165,0,1.012,0.315,0,1.663,4.895,0.727,"Interoceptive",4.915,19,1
"EXHAUSTEDLY",1.706,0.412,0.412,4.235,0.294,2.118,1.724,1.004,0.87,1.251,0.849,1.576,4.235,0.429,"Interoceptive",4.491,17,0.944
"EXHAUSTIBILITY",0.25,0,0.35,3.65,0,1.7,0.716,0,1.182,1.927,0,1.75,3.65,0.613,"Interoceptive",3.77,20,0.952
"EXHAUSTIBLE",1.625,0,0.438,3.312,0.062,2.75,1.857,0,1.031,1.58,0.25,1.77,3.312,0.405,"Interoceptive",3.948,16,0.941
"EXHAUSTING",1.421,0.368,0.895,3.842,0.316,2.421,1.465,0.955,1.524,1.642,0.82,1.981,3.842,0.381,"Interoceptive",4.209,19,1
"EXHAUSTINGLY",0.737,0.105,0.316,3.211,0.105,1.421,1.098,0.315,0.946,1.873,0.315,1.575,3.211,0.527,"Interoceptive",3.314,19,1
"EXHAUSTION",0.933,0,0.267,4.067,0,2,1.58,0,1.033,1.58,0,1.773,4.067,0.56,"Interoceptive",4.237,15,1
"EXHAUSTIVE",1.2,0,0.333,3.6,0,2,1.656,0,1.291,1.993,0,2.035,3.6,0.505,"Interoceptive",3.835,15,1
"EXHAUSTIVELY",1.778,0.333,0.944,2.556,0.333,2.278,1.865,0.84,1.434,2.064,0.767,1.904,2.556,0.27,"Interoceptive",3.272,18,1
"EXHAUSTIVENESS",1.333,0.333,0.222,3,0.167,2.056,1.534,0.97,0.428,2,0.514,1.731,3,0.398,"Interoceptive",3.365,18,0.947
"EXHAUSTLESS",1.056,0.056,0.167,1.667,0.556,2.389,1.731,0.236,0.383,2.086,1.338,2.004,2.389,0.396,"Visual",2.697,18,0.947
"EXHAUSTLESSNESS",0.583,0,0.083,2.25,0,1.833,1.084,0,0.289,2.094,0,1.85,2.25,0.474,"Interoceptive",2.609,12,0.706
"EXHIBIT",2.312,0,1.125,0.312,0.5,4.062,1.887,0,1.544,0.793,0.894,1.692,4.062,0.489,"Visual",4.327,16,0.941
"EXHIBITER",1.059,0,0.353,0.353,0,3.294,1.749,0,0.996,1.057,0,1.896,3.294,0.651,"Visual",3.333,17,0.944
"EXHIBITION",2.812,0,1.062,0.312,0.375,4.312,1.471,0,1.389,1.25,0.806,1.25,4.312,0.486,"Visual",4.699,16,1
"EXHIBITION HALL",1.294,0,0.676,0.147,0.294,4.206,1.567,0,1.199,0.857,0.579,1.321,4.206,0.636,"Visual",4.253,34,0.971
"EXHIBITIONER",2.118,0.235,0.765,0.529,0.353,4.294,2.147,0.562,1.48,0.943,0.702,1.532,4.294,0.489,"Visual",4.47,17,0.944
"EXHIBITIONISM",1.176,0,0.588,0.941,0,3.529,1.629,0,1.502,1.435,0,2.004,3.529,0.566,"Visual",3.599,17,1
"EXHIBITIONIST",1.371,0,0.629,0.829,0.057,4.114,1.816,0,1.416,1.505,0.236,1.491,4.114,0.588,"Visual",4.18,35,1
"EXHIBITIONISTIC",1.222,0.056,0.278,1.5,0,3.556,1.833,0.236,0.958,2.007,0,1.947,3.556,0.538,"Visual",3.688,18,1
